author,categoria,ciberacoso,texto,Unnamed: 4
@Suntuosa ,0,0,Nosotros somos buenos narrando pero pésimos grabando y aquí el fulano que graba tiene un juego de cámara perfecto.,
@Suntuosa ,0,0,"Lo otro es que un atarban que te echa agua en la calle jamás te va a decir ""¿esa es su respuesta al debate?"" como si estuviera en un modelo de la ONU. ",
@Suntuosa ,0,0,"Lo obvio: la placa. Que se corte justo cuando se puede enfocar teniendo el papayazo. 

Lo no tan obvio que me hizo notar una periodista con mucha atención al detalle: el juego de cámara 🎥",
@Suntuosa ,0,0,"El caleño es chismoso, es reactivo y es protector. 

Como hemos visto en otros videos: quien graba, narra. ",
@Suntuosa ,0,0,"Si vas a mandar a alguien a la casa no le decís ""vaya pa la casa"", le decís: 

Mirá, andate pa la casa, ve.",
@Suntuosa ,0,0,"En un video de 18 segundos y 52 palabras, el actor no dice nuestras palabras del santo grial: «mirá» o «ve». ",
@Suntuosa ,0,0,"Lo primero son la gafas. 

En Cali podemos estar a 38°C, el sol atravesando el parabrisas, la retina ya tostándose pero no usamos gafas de sol.",
@Suntuosa ,0,0,La cantidad de tiempo que hemos perdido los caleños tratando de identificar si nos están diciendo jesenta o jetenta.,
@Suntuosa ,0,0,¿Dónde se toman cocteles ricos en Cali y que la música esté en un volumen adecuado para ✨ conversar ✨?,
@Suntuosa ,0,0,Yo no sabía que éramos tan privilegiados en Cali de encontrar pan del bueno tan fácil.,
@Suntuosa ,0,0,Que se fue a dar un borondo por España,
@Suntuosa ,0,0,"Y como el propósito es exaltar y sentirnos orgullosos de las cosas buenas que tenemos en Cali (que a veces damos por sentado), para la Feria 2022 lanzamos este diseño:",
@Suntuosa ,0,0,"Y finalmente se fue de paseito a la playa y el eje cafetero.

Un pedacito de Cali muy importante acompañándote en tus mejores momentos",
@Suntuosa ,0,0,Porque estoy convencida de que en Cali podemos mover el turismo invitando a comer rico.,
@Suntuosa ,0,0,Hicimos un mundial del pandebono:,
@Suntuosa ,0,0,Cuando estaba en Bogotá pidiendo un pandebono y me preguntaban si lo quería con bocadillo o sin bocadillo.,
@Suntuosa ,0,0,"""Cada que digo bolsa y no chuspa, nace un pandebono con bocadillo"".",
@Suntuosa ,0,0,Se fue la energía*,
@Suntuosa ,0,0,diario de un emprendedor: a veces es uno a quien le salen mal los chats.,
@Suntuosa ,0,0,A veces no le salen bien a otros emprendedores:,
@Suntuosa ,0,0,He visto comentarios en contra de un candidato y por ende he visto su video como cuatro veces hoy. ,
@Suntuosa ,0,0,"Y a propósito de que se fue el gas: 

tenemos -demasiado- normalizado que acá se vaya el agua y la luz (y consecuentemente el internet).",
@Suntuosa ,0,0,"Y a propósito del gas y los electrodomésticos para cocinar: 

qué costosos son los servicios públicos acá en Cali en comparación con Bogotá y Medellín.",
@Suntuosa ,0,0,Sí tembló por si vienen a confirmar.,
@Suntuosa ,0,0,Uno sabe que los alcances de una persona para culear son infinitos cuando ve un caleño siguiéndole el paso a una gringa bailando salsa,
@Suntuosa ,0,0,Para los nuevos bien puedan me siguen que acá hacemos hilos caleños chéveres.,
@Suntuosa ,0,0,Hay dos coritos inventados que solo se cantan acá: el de qué pena me da y el de muchachita. ,
@Suntuosa ,0,0,"SI TÚ SUPIERAS LA PENA QUE UN DÍA SENTÍ, CUANDO ENFRENTE DE MÍ TUS MONTAÑAS NO VIII",
@Suntuosa ,0,0,Vine puntualmente a escuchar Mickey Taveras,
@Suntuosa ,0,0,"Estar en Cali significa que ante un pero para callejear a esta hora, en coro te respondan con un:",
@Suntuosa ,0,0,"Y que una vez saliendo, con festivo atravesado, se arme paseo a un cuerpo de agua.",
@Suntuosa ,0,0,"El desamor es eso que hay entre ""me queda un porcieeento"" y ""te perderáaas dentro de mis recuerdos por haberme hecho llorar"". ",
@Suntuosa ,0,0,"yer el de la gasolina 🧔🏽‍♂️⛽️: ¿Acumula puntos? 

– Aquí no.",
@Suntuosa ,0,0,Me gusta y me hace feliz esa confianza consentida colectivamente de acá. Ponerse a mamar gallo con el taxista o la de la vitrina.,
@Suntuosa ,0,0,El que tiene la plata hace lo que le da la gana,
@Suntuosa ,0,0,NooooOooo me gasté una visualización viendo un tweet de Polo Polo.,
@taltalivan,0,0,"Una mujer con cólico, dolor de espalda y una pena de amor // Un hombre con una uña encarnada.",
@taltalivan,0,0,"Yo, pendiente de no pasarme de la cuota diaria permitida de tweets.",
@taltalivan,0,0,Vi la noticia del bebé que nació sin fosas nasales e inmediatamente pensé en el bebé que nació como con 500 fosas nasales,
@taltalivan,0,0,"Si vas a malgastar uno de tus 600 tuits diarios, que sea viendo cine de altísima calidad como la versión india de IT.",
@taltalivan,0,0,El Doctor Zuluaga //// El presidente eterno,
@taltalivan,0,0,En vista de que ya no se puede tuitear he decidido llamar todos los días a La W y leer uno de mis trinazos salidos de la insondable imaginación que nuestro señor Jesucristo me otorgó. ,
@taltalivan,0,0,Lo de Óscar Ivancho nos confirma que la gente más camandulera siempre resulta ser la más tráfuga,
@taltalivan,0,0,Elon Musk apenas llegas a tus 600 tuits diarios. ,
@taltalivan,0,0,"Yo, tapándome para no sobrepasar los 600 tuits diarios y poder seguir navegando.",
@taltalivan,0,0,"Yo, viendo que se me fueron mis 600 tuits diarios viendo memes de Julio Iglesias.",
@taltalivan,0,0,Esto es exactamente igualito a cuando el señor Burns quiso taparles el sol a los de Springfield. ,
@taltalivan,0,0,"Ah… Milhouse entró a Twitter y leyó más de 600 tuits. 
– Sí, y no había restricciones. 
– Bueno, eso fue cuando todavía no hacíamos ciertos ajustes. Bajo nuestra nueva estructura de cuotas: me paga 8 dólares al mes o le aparecerá un mensaje de ""Cuota límite excedida",
@taltalivan,0,0,"Oiga, ¿no es usted ese que todos odian?",
@taltalivan,0,0,Elon Musk tratando de hacer de Twitter un lugar más agradable y atractivo.,
@taltalivan,0,0,"Limitenlos, muchachos! No me hice rico regalando vistas...",
@taltalivan,0,0,HOLA A TODOSSSSS! Hace poco abrí un fruver y hago domicilios en Bogota! Vengo algunas cosas de Mercado y frutas y verduras. Todo de primera calidad,
@taltalivan,0,0,Todos poniendo tweets con Twitter caído.,
@taltalivan,0,0,"-¿Estuviste toda la noche viendo memes de Julio Iglesias? 
. 
•Creo que estoy ciego…",
@taltalivan,0,0,"Ojalá este mes nos vaya bien, que Dios pueda perdonar tantos errores y apoyarnos en tantas tristezas. Que vengan mejores días o que se acabe el mundo.",
@taltalivan,0,0,Los niños de ahora en los colegios // Yo en el colegio,
@taltalivan,0,0,A lo bien. ¿Por qué tan amargades?,
@taltalivan,0,0,"Pero yo acabo de llegar, ¿qué es lo que pasó?",
@taltalivan,0,0,El onceno embajador después del partido de anoche...,
@taltalivan,0,0,Cuando no haces el ridículo en un torneo internacional,
@taltalivan,0,0,Millonarios en el torneo local ////// Millonarios en los torneos internacionales,
@taltalivan,0,0,Cuando mi mamá me ayudaba haciendo las tareas del colegio,
@taltalivan,0,0,Gente haciendo fila en Crepres & Waffles // la misma gente haciendo fila en el Smart Fit para bajar lo que se tragó en el Crepés & Waffles.,
@taltalivan,0,0,Dejaré esto por aquí y me retiraré lentamente para separar a una madre de su cría.,
@taltalivan,0,0,Los tíos creyentes cuando no están de acuerdo con alguien que no cree en lo que ellos creen.,
@taltalivan,0,0,Y usted recuerde a Mateo 21: …17!,
@taltalivan,0,0,“¡Yo defiendo la familia tradicional y los valores cristianos!,
@taltalivan,0,0,Héctor Abad cuando llegue a Colombia y la esposa le diga que no le alcanzó a cocinar nada pero que le pidió una pizza a domicilio.,
@taltalivan,0,0,Están peleando por la integridad de un escudo que todavía tiene a Panamá.,
@taltalivan,0,0,"Amigues, por favor ayúdenme a llegar a 90.000 seguidores y así cumplir mi sueño: ser influencer de Presto",
@taltalivan,0,0,El pastor Saade sugiriendo cambiar la constitución /// El pastor Saade con un escudo rosado,
@taltalivan,0,0,"Héctor Abad: ""Hmmm, los domicilios de la pizzería no funcionan. Mejor me voy caminando al local"".",
@taltalivan,0,0,"Eso es aburrido! 
Estás aburriendo a todos. 
¡Deja de aburrirlos!",
@taltalivan,0,0,"¿Y no es eso lo que todos nos estamos preguntando? 
¿En dónde está Margarita Rosa de Francisco?",
@taltalivan,0,0,Atención por favor, está a punto de irse a la frontera de las Coreas a comerse otra pizza mientras tiene una etiqueta colgando apoyando a Corea del Sur.
@taltalivan,0,0,Hagamos un hilo con esos personajes de Twitter Colombia que si no existieran esta vaina no sería lo mismo.,
@taltalivan,0,0,Colombia tiene diferencias irreconciliables y debería ser dividida entre amantes de Uribe y amantes de Petro.,
@taltalivan,0,0,Fue un debate filosófico,
@taltalivan,0,0,"""Si quieres conocer una persona, dale poder""...",
@taltalivan,0,0,Iván Duque al inicio del video con el gringo /,
@taltalivan,0,0,"Yo, viendo una y otra vez el video del gringo que le cantó la verdad en el hocico a Duque.",
@taltalivan,0,0,Buenos y dinámicos día mi hermano,
@taltalivan,0,0,Camila Zuluaga con cada alocución presidencial,
@taltalivan,0,0,"Oigan, ¿y Wilson?",
@taltalivan,0,0,"Facebook, Instagram, Twitter y WhatsApp de aquí al otro año.",
@taltalivan,0,0,El man que salió a buscar pan pal desayuno en Bogotá // El parcero que salió a buscar arepa pal desayuno en Medellín.,
@taltalivan,0,0,"¡¡¡¡¡ Felicidades por la estrella, profe Gamero!!!",
@taltalivan,0,0,No es deshonra caer ante el mejor.,
@taltalivan,0,0,Todos entrando a Twitter pa pillar en cuánto va el partido.,
@taltalivan,0,0,Los vecinos del Campín hoy...,
@taltalivan,0,0,Carlos Antonio Vélez asegurándose de que ningún pobre que no puede pagar Win pueda ver la final Millonarios - Nacional.,
@taltalivan,0,0,"Yo, despertando hoy agradecido con la vida porque lo de Rusia no pasó a mayores.",
@taltalivan,0,0,"Muy buenas noches damas y caballeros, que pena si les quito un poco de su tiempo, en el día de hoy les vengo ofreciendo esta deliciosa VAKI. ",
@taltalivan,0,0,Descubrí un capítulo de Tentaciones en el que Rafa y la tía Piedad van a participar en un programa de Jota Mario.,
@taltalivan,0,0,Pagaría 250000 dólares por volver a una tarde de 1996 para ver esta joya proyectada en la pantalla de mi tele mientras hacía las tareas del colegio.,
@taltalivan,0,0,Sus chistes sobre el submarino solo me muestra lo bajo que hemos llegado,
@taltalivan,0,0,¡ ESE TRIPULANTE SE SALVÓ DE LA IMPLOSIÓN PERO QUEDÓ MUY ACABADO!,
@taltalivan,0,0,¿Quiere dejar de escribir “conste”?,
@taltalivan,0,0,"Mi Dios sabe cómo hace sus cosas, no nos manda Plata porque sabemos que no pondríamos la vida en riego yendo a visitar las ruinas del un barco que vimos en cine.",
@taltalivan,0,0,El presidente eterno llevó en su submarino a James para que viera lo profundo que quedó su carrera deportiva,
@taltalivan,0,0,¿Y si el submarino es una ofrenda al agua para que la selva suelte a Wilson?,
@taltalivan,0,0,Mientras tanto los hijos de los multimillonarios del submarino.,
@taltalivan,0,0,"Jajajajaja 
Les invito rápidamente a que lean las respuestas porque esta preciosidad va a llegar al límite.",
@taltalivan,0,0,"por qué los del submarino no abren la puerta y nadan para arriba??? no entiendo, definitivamente la plata no compra inteligencia",
@taltalivan,0,0,Juán Diego Alvira preparado desde Guatavita para sumergirnos en la experiencia de estar a bordo de un sumergible.,
@taltalivan,0,0,"Mientras tanto, en el submarino..",
@taltalivan,0,0,"Pero Paula, nena, puedo cambiar.",
@taltalivan,0,0,"-Un momento… 
El chaleco de Miguel no es un chaleco antibalas, es un chaleco lleno de salchichas… ¡y sin mostaza!",
@taltalivan,0,0,"“Bendito Dios se cayó la reforma laboral, así se incentivará a los empresarios y brindarán mejores condiciones laborales a los empleados con condiciones dignas y salarios justos como los que ya tenemos”",
@taltalivan,0,0,"Creía en los ovnis, se hizo chairo, siempre pedía que le aguantarán el corte... aún así, ahi va el mejor conductor de programas con panelistas de México. Descanse en paz Nino Canun",
@taltalivan,0,0,*el congreso hundió el proyecto de la legalización de la marihuana recreativa*,
@taltalivan,0,0,"-¿Y dígame por qué marcha?

-¿Marcha? ¿Esta no es la fila para comprar la boleta para la final de Millos?",
@taltalivan,0,0,Petro después de que le hundieron la reforma laboral.,
@taltalivan,0,0,"Estamos condenados, bien condenaaados.",
@taltalivan,0,0,"“Creí que el mensaje estaba claro, bueno, mejor lo quito”",
@taltalivan,0,0,Si la marihuana destruye el cerebro ¿cómo explican que Bob Marley haya ganado un premio Nobel?,
@taltalivan,0,0,cuando te enteras de que anoche no aprobaron lo del cacho ////// pero no era la ley anticacho,
@taltalivan,0,0,31 de octubre y eres el único que llega disfrazado a la oficina,
@taltalivan,0,0,Tu jefe cuando le pides permiso para faltar un día al trabajo y así visitar a tu abuela enferma que está muriendo en el hospital y su último deseo es darte un abrazo ,
@taltalivan,0,0,"La próxima portada de Semana será ""Los Secretos de Selena Gómez""",
@taltalivan,0,0,"Los hermanos Gallagher una semana antes de separarse. Mánchester, 2009",
@taltalivan,0,0,Jajajajajajaaja salió una delicia esa referencia.,
@taltalivan,0,0,"""He sido una trabajadora nata, es como me han criado. Soy una obrera”",
@taltalivan,0,0,"Hace algún tiempo, en un trabajo que estaba, tenía un amigo al que la mamá le empacaba demasiado almuerzo entonces el man empezó a darme la mitad. 
Lo paila era que siempre la comida venía con severos pelos pero yo era incapaz de decirle al man y paila, me tocaba comer tipo:",
@taltalivan,0,0,La Fiscalía archivando investigación en contra de barbosa,
@taltalivan,0,0,"Lo malo: somos la generación que nunca tendrá pensión, un carro, peor tener una casa propia. 

Lo bueno: no tendremos que trabajar por eso.",
@taltalivan,0,0,"yo se pero mantengamos nuestros contactos en reserva """,
@taltalivan,0,0,Media Colombia esperando la respuesta.,
@taltalivan,0,0,"Se llama ""La marcha de la mayoría"" porque la mayoría es de la tercera edad",
@taltalivan,0,0,"Las perritas en celo, en la selva, esperando a que aparezca Wilson",
@taltalivan,0,0,Cuando te dan la extorsión en monedas de 100.,
@taltalivan,0,0,En el mismo modo y en el sentido contrario,
@taltalivan,0,0,¿Cómo harían esos policías para comerse los billetes sin mostaza dijon?,
@taltalivan,0,0,"Yo, ¿reprobar historia? 
Ser imposible.",
@taltalivan,0,0,Jamás pensé escribir algo así pero pues es que la enemiga de mi enemigo es mi amiga.,
@taltalivan,0,0,Nuestra reina reclamando los medicamentos del papá con el turno FD276,
@taltalivan,0,0,"¡NO, RULO, NO HAGAS ESO!",
@taltalivan,0,0,Hinchas de Millonarios cuando recuerdan la última vez que vieron ganar a su equipo en el 1500 a.d.C.,
@taltalivan,0,0,Otra vela por Wilson y cuatro perritos que aparezcan,
@taltalivan,0,0,Los niños indígenas sobrevivieron 40 días en la selva. ,
@taltalivan,0,0,"Dios mío, ¿por qué nos has abandonado?",
@taltalivan,0,0,"Si aparece Wilson, mínimo deberían darle una embajada. 
La de Venezuela, por ejemplo. 
Convencido de que lo hará mejor que el cónsul anterior y con la seguridad de que tendremos en Venezuela a un representante fiel.",
